1772442000000000,66290.75000000,66727.19000000,66170.00000000,66170.00000000,246.98096000,1772445599999999,16402967.66021250,18402,106.76724000,7091460.11517350,0
1772445600000000,66169.70000000,66390.79000000,66081.56000000,66320.16000000,130.33791000,1772449199999999,8632681.90775790,12411,76.49406000,5066570.58928230,0
1772449200000000,66319.11000000,66475.00000000,66009.38000000,66361.63000000,163.79599000,1772452799999999,10842936.09498450,18307,75.35715000,4988040.51625350,0
1772452800000000,66361.62000000,66395.66000000,65908.01000000,65953.12000000,139.55984000,1772456399999999,9228975.80523840,16623,47.58878000,3147559.95312270,0
1772456400000000,65952.01000000,66147.81000000,65336.48000000,65434.97000000,279.43072000,1772459999999999,18373605.58959780,25246,80.06770000,5262111.96809480,0
1772460000000000,65434.97000000,67208.33000000,65255.15000000,67156.93000000,953.92697000,1772463599999999,63227707.38794620,68843,521.03384000,34607137.04236340,0
1772463600000000,67156.17000000,69620.00000000,66945.49000000,69120.99000000,1651.95814000,1772467199999999,113301019.78981820,105893,869.49151000,59663008.60304950,0
1772467200000000,69120.99000000,70134.57000000,68924.96000000,69444.97000000,877.50167000,1772470799999999,61041526.45447660,68109,475.85136000,33102344.46740150,0
1772470800000000,69441.07000000,69591.16000000,68791.51000000,69197.99000000,447.92062000,1772474399999999,30999869.16057660,26405,244.35917000,16910469.80697220,0
1772474400000000,69197.98000000,69285.71000000,68734.86000000,68893.64000000,264.29963000,1772477999999999,18246243.93492130,18539,118.40879000,8176100.56517680,0
1772478000000000,68893.65000000,69057.13000000,68579.23000000,68975.55000000,291.70297000,1772481599999999,20082488.04091060,19677,116.06217000,7990792.81947840,0
1772481600000000,68975.54000000,69520.27000000,68591.26000000,69122.47000000,315.79387000,1772485199999999,21827399.66713690,25042,158.51685000,10962174.39307390,0
1772485200000000,69125.80000000,69548.29000000,69010.56000000,69419.70000000,153.27717000,1772488799999999,10622975.71879270,14159,90.75874000,6288184.07406340,0
1772488800000000,69425.99000000,69514.89000000,69151.00000000,69450.00000000,119.86175000,1772492399999999,8312597.71252150,11380,55.35888000,3839622.83452280,0
1772492400000000,69449.99000000,69493.88000000,68736.00000000,68830.65000000,197.90261000,1772495999999999,13658539.99688040,18186,72.56182000,5007626.41505130,0
1772496000000000,68831.99000000,69165.98000000,68636.87000000,69095.25000000,149.62616000,1772499599999999,10311195.05351780,16598,86.21132000,5945196.93690580,0
1772499600000000,69092.10000000,69254.99000000,68742.59000000,68746.99000000,103.86733000,1772503199999999,7163218.34867930,15981,52.45284000,3618105.65487730,0
1772503200000000,68746.99000000,68764.49000000,68221.88000000,68503.06000000,212.62387000,1772506799999999,14556687.87768740,20311,64.10162000,4389786.91802920,0
1772506800000000,68504.01000000,68546.70000000,68225.00000000,68364.46000000,74.06233000,1772510399999999,5064154.33915840,10696,32.45912000,2219551.56985450,0
1772510400000000,68365.47000000,68443.32000000,68042.22000000,68119.01000000,119.11915000,1772513999999999,8127485.30698540,14820,41.95614000,2863019.58678320,0
1772514000000000,68119.00000000,68565.31000000,67839.29000000,67938.01000000,255.58627000,1772517599999999,17427706.89309450,27178,95.13283000,6492763.36166960,0
1772517600000000,67938.98000000,68210.17000000,67778.21000000,68100.11000000,180.87974000,1772521199999999,12292449.90948690,20955,81.04956000,5509460.73974900,0
1772521200000000,68100.10000000,68265.00000000,67948.01000000,68170.02000000,145.09580000,1772524799999999,9887772.22399550,16090,71.57928000,4877909.20064270,0
1772524800000000,68170.01000000,68311.63000000,66875.41000000,66994.91000000,447.20205000,1772528399999999,30207130.98159310,39224,190.45633000,12844761.39368880,0
1772528400000000,66994.92000000,67207.44000000,66326.90000000,66643.20000000,402.15476000,1772531999999999,26862694.28456490,37938,208.62461000,13942968.79185200,0
1772532000000000,66642.00000000,67027.73000000,66437.01000000,66850.40000000,237.73267000,1772535599999999,15846982.43929680,21595,127.86426000,8523290.44792950,0
1772535600000000,66853.06000000,67158.36000000,66752.68000000,67023.96000000,187.49307000,1772539199999999,12555279.58019440,20075,102.03388000,6832964.83247310,0
1772539200000000,67021.00000000,67973.16000000,67018.45000000,67386.01000000,299.94239000,1772542799999999,20264154.20574400,29446,131.66984000,8885865.24977930,0
1772542800000000,67386.02000000,67428.17000000,66613.86000000,66927.35000000,219.36369000,1772546399999999,14685944.63068650,23118,93.19894000,6238316.11267100,0
1772546400000000,66927.35000000,67573.51000000,66147.66000000,66553.95000000,588.70499000,1772549999999999,39347823.65095790,56319,255.69424000,17093288.46125910,0
1772550000000000,66553.32000000,67826.68000000,66447.07000000,67722.17000000,503.93393000,1772553599999999,33852689.34472240,44185,261.42279000,17561782.98567900,0
1772553600000000,67723.26000000,68996.09000000,67474.71000000,68175.73000000,736.62747000,1772557199999999,50293030.48939240,56402,379.57163000,25916586.77788970,0
1772557200000000,68175.74000000,68407.69000000,67608.77000000,68320.79000000,309.99128000,1772560799999999,21095666.17556580,26885,138.35853000,9416832.36270390,0
